stage,selector,sweep,threshold,target_fraction,trial,num_splats,total_splats,fraction,compression_ratio,avg_opacity_kept,avg_opacity_all,splat_mem_mb,confidence_mem_mb,render_mem_mb,psnr,ssim,lpips,render_time_s,avg_conf_kept,avg_conf_all,psnr_base,ssim_base,lpips_base,psnr_drop,ssim_drop,lpips_delta,scene,variant,config,result_dir
val,random,budget,,0.75,2,6110092,8146790,0.7499999386261337,1.333333442442438,0.2588900327682495,0.2588013708591461,1421.7972259521484,46.616302490234375,1375.180923461914,23.623214721679688,0.7578977942466736,0.1582526266574859,0.007706344127655,0.0915968790650367,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,3.5464744567871094,0.0996739864349365,0.0719204843044281,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.5,2,4073395,8146790,0.5,2.0,0.2589402198791504,0.2588013708591461,947.8648948669434,31.077537536621094,916.7873573303224,18.86991500854492,0.6031033992767334,0.2712204456329345,0.0054244597752888,0.0916116088628768,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,8.299774169921875,0.2544683814048767,0.1848883032798767,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.35,2,2851376,8146790,0.3499999386261337,2.857143358154098,0.2591023743152618,0.2588013708591461,663.5053100585938,21.7542724609375,641.7510375976562,15.782835960388184,0.4747262001037597,0.3596634268760681,0.0042617619037628,0.0916498377919197,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,11.386853218078612,0.3828455805778503,0.2733312845230102,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.25,2,2036698,8146790,0.2500000613738662,3.999999018018381,0.2593081593513489,0.2588013708591461,473.9325637817383,15.538772583007812,458.39379119873047,13.69134521484375,0.371349424123764,0.4271261692047119,0.0030763546625773,0.0917416140437126,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,13.478343963623049,0.486222356557846,0.340794026851654,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.15,2,1222018,8146790,0.1499999386261337,6.666669394395172,0.2595024704933166,0.2588013708591461,284.3593521118164,9.323257446289062,275.03609466552734,11.363988876342772,0.2451165914535522,0.5111963152885437,0.0021803677082061,0.0918230861425399,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,15.805700302124023,0.6124551892280579,0.4248641729354858,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.1,2,814679,8146790,0.1,10.0,0.2593758106231689,0.2588013708591461,189.57297897338867,6.215507507324219,183.35747146606445,10.10757064819336,0.1728838682174682,0.5578469038009644,0.0017481843630472,0.0919053629040718,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,17.062118530273438,0.6846879124641418,0.4715147614479065,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.05,2,407340,8146790,0.0500000613738662,19.999975450483625,0.2592737972736358,0.2588013708591461,94.78660583496094,3.107757568359375,91.67884826660156,8.664313316345215,0.0931895971298217,0.6155288219451904,0.0013410250345865,0.0918793082237243,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,18.505375862121586,0.7643821835517883,0.5291966795921326,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,confidence,threshold,0.0,,0,8151961,8151961,1.0,1.0,0.2591765522956848,0.2591765522956848,1896.93306350708,62.19452667236328,1834.7385368347168,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0099983910719553,0.0939890444278717,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0,0.0,0.0,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.05,,0,2114769,8151961,0.2594184393178524,3.8547761008412738,0.8070051074028015,0.2591765522956848,492.09941482543945,16.13440704345703,475.9650077819824,27.123779296875,0.8568429350852966,0.0868979096412658,0.0046298205852508,0.3612945973873138,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0129299163818359,0.0001614093780517,3.874301910400391e-05,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.1,,0,2019968,8151961,0.2477892129268037,4.035688189119828,0.8168345093727112,0.2591765522956848,470.03955078125,15.4111328125,454.62841796875,27.04072952270508,0.856256902217865,0.0871878415346145,0.0045056045055389,0.3747029900550842,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0959796905517578,0.0007474422454833,0.0003286749124526,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.15,,0,1916532,8151961,0.2351007322041899,4.253495897798732,0.8291420936584473,0.2591765522956848,445.9703521728516,14.621978759765623,431.34837341308594,26.9141845703125,0.8549696803092957,0.0880491957068443,0.0043286681175231,0.3881663978099823,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.2225246429443359,0.0020346641540527,0.0011900290846824,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
